Date,ACH,CLM,DD,DOW,ECL,FCX,GOLD,MON,NUE,PKX,RIO,SWM,SYT,UFS,VALE,VMC
2011-11-02,14.12,17.010858,39.942184000000005,24.355686,51.701838,33.168329,110.75626299999999,67.58607099999999,33.207524,82.182307,46.123086,31.239065000000004,54.023045999999994,35.474152000000004,20.501837,30.587244000000002
2011-11-03,14.46,17.157345,40.79397,24.894991,53.086028000000006,33.443483,115.64543,68.437803,33.804119,82.182307,48.01879,31.626990999999997,55.470330000000004,36.532688,21.024593,30.884304999999998
2011-11-04,14.64,17.340455,40.668709,24.512258,52.532351,33.618579,115.567521,67.857502,34.225244,81.93169,48.070258,32.300286,54.719885999999995,36.395958,21.334979999999998,30.300086999999998
2011-11-07,14.75,17.303832999999997,40.910886,24.538353,53.15285,34.402344,116.297974,68.25060500000001,34.198925,82.471473,48.21608,32.162058,54.308929000000006,36.250412,21.49834,30.012928000000002
2011-11-08,14.4,17.486943,41.595653999999996,24.851498,53.601519999999994,34.927634999999995,115.47986200000001,69.907268,34.725334000000004,82.644976,49.459868,32.5589,55.30951999999999,36.841426,21.620860999999998,31.042735999999998
2011-11-09,13.21,17.651741,39.741763,23.642413,51.367725,32.351211,113.424852,67.324001,33.075924,79.020708,46.406154,31.083005,52.138001,34.887546,20.567182,28.765278000000002
2011-11-10,13.08,17.518127,40.019729999999996,23.842477,52.236422999999995,32.68473,112.071078,68.802829,33.672519,78.731535,46.672067999999996,31.354998,53.120723999999996,34.962525,20.755047,29.498026
2011-11-11,13.6,17.870717000000003,40.8705,24.520957,53.630157,33.235034000000006,116.181099,70.29101,34.830615,80.244861,47.589897,31.827640000000002,53.844368,35.30214,21.228794,30.210969
2011-11-14,13.18,17.963504,40.643065,24.233908,53.105121,33.093287,114.048172,69.626476,34.453356,81.40154100000001,46.354689,31.207853000000004,53.236865,34.667018,21.032760999999997,30.260478000000003
2011-11-15,13.21,18.445994,40.685184,24.077336,53.114665,33.009909,116.32719099999998,69.813666,34.699011999999996,82.828119,47.478384000000005,31.591319,53.201129,34.715534999999996,21.245131,31.914109999999997
2011-11-16,12.63,18.353209,39.67437,23.451045,52.408254,31.867612,114.895501,67.96982,34.137510999999996,81.015986,45.754239,30.891271999999997,52.18267,34.142164,20.820391,31.240775
2011-11-17,12.08,15.847967,38.806757,22.781264999999998,51.711383000000005,30.708639,111.21401499999999,65.976209,33.347899,81.218404,44.407517,30.512265999999997,51.405425,33.983383,20.281299,30.894207
2011-11-18,11.9,14.864429000000001,39.093154,22.572502,51.759116,30.800354,108.116891,66.818579,33.479502000000004,80.293059,44.287427,30.481053999999997,50.753253,34.314175,20.256795,31.864601
2011-11-21,11.37,14.214920999999999,38.309776,21.972307999999998,50.699495,30.133319,104.250355,66.16340600000001,32.856588,76.977233,41.962828,30.186764,50.065346000000005,33.621717,19.864728,31.141531
2011-11-22,11.49,13.862332,38.242388,21.876625,50.604032000000004,29.716421999999998,106.198232,64.937286,32.637251,76.659144,41.396691,30.231355999999998,50.717517,32.63816,19.546174,30.616562
2011-11-23,10.92,13.621087,37.130497,21.39821,50.289012,28.665843,103.169283,63.617579000000006,31.128216,72.78426,39.732589000000004,29.986115,49.511444,31.412025,18.50883,29.705296
2011-11-25,11.21,13.769545,36.945181,21.285129,51.081338,28.198916999999998,101.17270699999999,63.374226,31.207177,72.581841,39.749745000000004,30.388313,48.743134999999995,31.531108000000003,17.888057,29.140707
2011-11-28,11.89,13.80666,37.913872,22.311548000000002,52.847375,29.966559000000004,94.920024,65.040243,32.242445000000004,76.14827700000001,41.99714,30.16487,50.40483,32.289726,18.623182,29.586436
2011-11-29,11.76,13.80666,37.972838,22.398533,52.952383,30.416809000000004,101.786292,65.657984,32.312634,77.632687,41.679761,29.566043,50.842591,32.814584,18.116763,30.200549
2011-11-30,12.24,13.973676000000001,40.196624,24.10343,54.43203199999999,33.018246000000005,104.123746,68.746666,34.593731,82.558228,45.522636,31.82729,52.63829499999999,34.636145,18.990745,32.132036
2011-12-01,12.4,14.15925,39.834418,23.981652,53.095572,32.751432,104.045829,68.512675,34.628826000000004,84.62097800000001,44.742052,31.885384000000002,51.986124,34.490595,18.917233,31.973554999999998
2011-12-02,11.8,14.270594000000001,39.606983,24.138223999999997,53.305588,32.768108000000005,101.542808,65.910691,35.374568,84.457116,44.776365000000006,30.924576000000002,52.414947999999995,34.944886,19.194947,32.349949
2011-12-05,12.25,14.381938,40.415634000000004,24.346987,52.723273999999996,33.543537,101.659676,65.854536,35.874655,84.2065,45.385391,30.75923,52.1112,35.205107,19.766712,32.62729
2011-12-06,11.97,14.326265,40.38194,24.399178,53.057391,33.802014,103.607552,67.689027,36.102765999999995,83.647435,45.1109,30.191682,52.52215699999999,35.385942,19.578845,33.578179
2011-12-07,12.15,14.344823000000002,40.499868,24.190414999999998,52.876012,33.701957,105.96448899999999,67.136811,36.120309999999996,84.736649,45.282458,29.601791,52.67403100000001,34.869904,18.770207,33.895140999999995
2011-12-08,11.57,14.140692000000001,39.185814,23.285776000000002,52.904649,31.967667,103.87052,65.414631,34.725334000000004,82.519671,42.872081,29.391754,51.0034,33.440883,18.010576999999998,32.191468
2011-12-09,11.93,14.36338,37.939144,23.572825,53.362866000000004,33.12664,105.682046,66.668828,35.628999,84.081195,43.807066999999996,30.236372999999997,50.922996000000005,34.371511,18.623182,33.231499
2011-12-12,11.29,14.066463,36.987297,22.911742,52.799645,32.134426,102.721272,64.619062,34.953443,82.683533,42.125809999999994,29.941426,50.360162,34.239193,17.969738,38.332609999999995
2011-12-13,11.08,13.534157,36.633511999999996,22.398533,52.188689000000004,31.500740999999998,99.85789100000001,63.692457999999995,34.05855,81.199122,41.52536,29.552633,49.725858,32.954339000000004,17.520495,38.332609999999995
2011-12-14,10.71,12.797989,36.406081,22.076689000000002,51.625471000000005,31.217251,96.97503499999999,63.383587,33.970817,79.82074200000001,40.487441,29.002964000000002,49.100488,33.020798,17.267284,37.609541
2011-12-15,10.63,13.024502,36.810406,22.442024,51.883213,30.741988,95.650478,64.02940600000001,33.874308,80.148472,40.058547999999995,29.311314000000003,49.591848999999996,34.824027,17.144763,38.3128
2011-12-16,10.98,12.477096000000001,37.046259,22.929139000000003,52.429354000000004,30.842046000000003,99.14692099999999,63.77669100000001,34.2077,80.90995600000001,40.658998,29.561573,49.216629,34.837317999999996,17.226444,38.411849
2011-12-19,10.36,12.344963,36.422928000000006,22.389834,51.844889,29.799803000000004,97.99767299999999,63.130873,33.532144,77.02543100000001,39.543876000000004,29.145968,49.270233000000005,33.694241,16.752697,37.768021999999995
2011-12-20,11.0,12.797989,37.913872,23.451045,53.157538,31.333984,102.380395,65.789019,34.830615,80.948513,41.859895,29.995054,51.360756,34.704404,17.569503,37.936406
2011-12-21,10.88,12.288335,38.057072,23.729397,53.799493000000005,31.475728000000004,101.912902,66.191484,34.707786999999996,80.861758,41.825583,30.120182,51.208878999999996,35.413289,17.577671,38.510902
2011-12-22,11.45,12.193954,38.385585,24.407876,53.971957999999994,32.017695,101.03635600000001,66.10724300000001,35.190326,81.160565,42.503234,30.222964,51.521562,35.612662,17.969738,38.847674
2011-12-23,11.21,12.458219,38.890992,25.086357,54.527677000000004,31.95099,101.66941700000001,66.434837,35.488624,82.095552,42.434613,30.16487,52.02186,35.608234,18.075922,39.19435
2011-12-27,11.05,12.439344,38.941532,25.086357,54.853443999999996,31.567446,99.711799,66.434837,35.53249,80.54366800000001,42.228743,30.307872999999997,51.816381,35.701275,17.977906,39.214161
2011-12-28,10.61,12.326087,38.292929,24.717827,54.17316700000001,30.275066,97.890539,65.180639,35.02343,80.118798,40.873445000000004,29.731389,51.476894,35.32468,17.357132999999997,38.263275
2011-12-29,10.84,12.477096000000001,38.621442,25.209198999999998,55.217538,30.466838,98.582035,65.938769,35.049989000000004,80.050271,41.353802,29.793953000000002,52.280943,35.741147999999995,17.389806,38.768432000000004
2011-12-30,10.8,12.458219,38.562476000000004,25.235523999999998,55.390003,30.675286,99.439098,65.583105,35.032282,80.37333199999999,41.962828,29.700107,52.656163,35.42658,17.520495,38.976437
2012-01-03,11.28,12.628103999999999,39.177389,26.1393,55.591212,32.934868,105.46777800000001,67.333363,35.873340999999996,82.97739200000001,44.887877,30.048678000000002,53.880104,37.207658,18.949906,39.303307000000004
2012-01-04,11.08,12.684732,39.606983,26.279691999999997,55.639118,33.210021000000005,105.32168600000001,68.301443,36.192058,83.124239,44.853565,30.012929999999997,53.987308999999996,37.380449,19.105098,38.926913
2012-01-05,11.17,12.665856,39.337436,26.446407,55.773256999999994,32.768108000000005,105.448295,72.07038399999999,36.254031,82.75222600000001,44.407517,29.637543,52.361346999999995,37.934266,18.582342,39.243875
2012-01-06,10.83,12.665856,38.781489,26.604347999999998,55.849909,32.409576,104.328272,72.85049000000001,36.4488,80.12859,43.952892,30.513440999999997,52.272007,38.204529,18.263788,38.917009
2012-01-09,11.21,12.741361,39.110001000000004,26.595574,56.099024,32.551323,104.815241,73.780974,36.369124,78.59160899999999,44.064402,31.326775,52.540025,37.788057,18.378141,39.125015000000005
2012-01-10,11.59,12.911246,39.708064,27.183466999999997,56.415211,33.85204,108.077933,74.438891,36.811786,82.321478,45.445436,31.603846,53.674626,38.257692999999996,18.664023,39.323116999999996
2012-01-11,11.65,13.028289,39.842839,27.578321000000003,56.846375,34.94269,106.052139,75.049817,37.281007,81.871153,45.942952000000005,30.388313,53.370874,38.191235,18.933569,40.016473
2012-01-12,11.71,13.066664,40.516715000000005,28.569843,57.306281000000006,35.613857,107.970799,75.444567,37.422659,83.310238,46.955139,30.245309000000002,54.192788,38.310860999999996,19.023418,40.115522
2012-01-13,11.71,13.047477,40.769418,28.096018,57.191302,35.236325,105.993705,74.80544499999999,37.059676,83.6333,46.577711,29.793953000000002,53.69249,38.213389,18.46799,40.274003
2012-01-17,12.32,12.951539,40.887347,28.631264,57.143395,36.134012,106.78259299999999,75.792327,37.174769,84.230471,48.078834,29.704577,53.996242,38.324152000000005,19.464493,40.521629
2012-01-18,12.52,13.009102,41.653878000000006,29.08754,58.005722,37.308557,108.633077,76.111892,37.732521000000006,86.442943,49.399824,29.637543,54.91643199999999,38.39947,19.987249,40.878212
2012-01-19,13.03,13.009102,41.611763,28.938371000000004,57.632048,37.224659,106.98711899999999,75.51975999999999,37.980414,88.51835200000001,49.305467,29.798422,55.380993000000004,38.846956,20.036258,41.244699
2012-01-20,12.93,13.047477,41.628606,29.298126,57.852419999999995,36.15918,106.28588300000001,75.237799,37.953852000000005,89.585431,49.185378,30.191682,55.497130000000006,38.771637,19.774879000000002,42.314448
2012-01-23,13.19,13.105039,41.569644,29.043664,57.881163,36.813571,107.24034499999999,75.087414,37.980414,89.869333,50.01743,30.616226,55.506066000000004,38.674165,19.897401000000002,41.739952
2012-01-24,13.23,13.200976999999998,41.620185,29.289353000000002,58.436885,36.889077,104.50358100000001,75.29419,38.24601,89.712695,49.777248,31.165895000000003,55.640071999999996,38.745052,20.02809,41.819194
2012-01-25,13.51,13.392851,42.614151,29.605237,58.388975,38.659283,107.93184099999999,76.43145,38.724086,91.611896,50.789434,30.701133000000002,55.791949,38.465928999999996,20.452829,42.859226
2012-01-26,13.26,13.527164,42.908970000000004,29.315676,58.21651,39.011645,109.022654,76.271671,39.069362,90.897246,51.990334000000004,30.16487,55.774081,38.789359999999995,20.126106,42.839415
2012-01-27,13.33,13.623101,42.723653999999996,29.359547999999997,57.976975,38.701231,111.262708,75.68894,39.396931,91.856639,51.458508,29.99952,55.649007999999995,38.882401,20.19145,43.037517
2012-01-30,12.1,13.661476,42.934242,29.122635,57.747023999999996,38.67606,110.464079,77.34313900000001,39.485462,90.349026,51.364152000000004,29.454321000000004,54.996836,38.222248,20.232291,43.37429
2012-01-31,12.17,13.738225,42.866851000000004,29.40342,57.90990600000001,38.768346,111.42828300000001,77.11756899999999,39.38808,89.830174,51.861665,31.07205,54.228524,38.270984000000006,20.665198,43.443625
2012-02-01,12.3,13.930101,43.431222999999996,29.780724,58.072791,38.726399,111.84706899999999,78.395813,39.680234999999996,90.300074,52.916740000000004,29.905673999999998,55.336321,39.440646,21.285971,43.592199
2012-02-02,12.47,14.102787,43.296448,29.429745,57.967394999999996,38.181073,113.92156299999999,77.19275400000001,39.450052,91.06366899999999,53.71448,30.410659000000003,55.506066000000004,39.644453999999996,21.482004,43.532771000000004
2012-02-03,12.88,14.141162,43.810277,29.991314000000003,58.954277000000005,38.994865999999995,113.14240900000001,77.211556,40.202576,92.072013,53.783104,31.402745,56.238642000000006,40.202698999999996,21.735215,44.364796000000005
2012-02-06,12.69,14.256287,43.616535999999996,29.815822999999998,58.724326,39.204606,114.934459,74.86184300000001,39.954687,89.399425,53.500034,31.791538,56.202906000000006,40.464103,21.669871,44.770903999999994
2012-02-07,12.56,14.352225,43.473339,29.71053,59.097999,38.382425,111.613326,75.002827,40.131752,88.939308,52.616517,32.269707000000004,57.65019,40.752088,21.653534,45.295871000000005
2012-02-08,13.19,14.448162,43.507036,29.789501,59.270465,39.036813,111.57436799999999,74.3825,40.114045000000004,89.28194599999999,52.779495,32.153515000000006,57.042688,40.951461,21.580021,45.414731
2012-02-09,13.76,14.563286999999999,43.852396,30.201901,59.069256,38.944527,111.467234,73.621195,40.193725,90.42734499999999,52.110423,31.952416999999997,58.096883,41.057793,21.400325,46.95002
2012-02-10,13.15,14.659223999999998,43.085864,29.833372999999998,58.638093000000005,37.702866,109.636233,72.690704,39.370373,89.066579,50.892371000000004,31.425091,56.774671999999995,40.960321,21.032760999999997,46.494384000000004
2012-02-13,13.43,14.797464000000002,42.966978000000005,30.000087,58.877628,37.467958,109.97711000000001,73.24524,38.883441999999995,90.16301899999999,52.024646000000004,31.50553,57.042688,41.204002,21.432996,46.662772
2012-02-14,13.05,14.505408,42.168776,29.482390000000002,58.743489000000004,36.041726000000004,109.344048,72.314756,38.396514,89.340689,50.283341,31.366996999999998,56.310111,41.186279,21.040929000000002,46.692485999999995
2012-02-15,13.56,14.291235,41.998946000000004,29.535039,59.12674200000001,35.571909999999995,108.45776799999999,73.12305699999999,38.210597,89.46795300000001,49.41698,31.577034,56.033164,41.261596999999995,20.632526000000002,46.841063
2012-02-16,13.56,14.369116,42.907534999999996,30.21945,59.38544,36.780011,108.477244,74.260317,39.078214,89.15468299999999,49.845872,31.447436,56.649599,41.837569,20.689702,47.078783
2012-02-17,13.28,14.446998,43.71423,30.710825,59.260881000000005,36.108844,108.15585,74.570474,38.874590000000005,89.38963299999999,49.262578000000005,31.237399,56.756804,41.642624,20.387483,47.22736
2012-02-21,13.1,14.544348999999999,43.816125,30.403717999999998,59.069256,36.889077,110.11346,74.60807,39.272985999999996,90.172811,50.043162,31.367274,57.676991,41.647056,20.567182,46.36562
2012-02-22,13.55,14.641701000000001,43.5444,29.543812,59.347114000000005,37.014919,111.749677,74.95583,38.573578999999995,89.908485,49.382668,31.335925,58.69545,41.190711,20.501837,45.692076
2012-02-23,13.58,14.758523,43.671771,29.71053,59.567485,36.729673,113.833904,73.104256,38.6267,89.77143000000001,49.81156,31.461321,59.222551,41.425529,20.861233,45.96948
2012-02-24,13.56,14.739053,43.298148,29.675431,60.065718000000004,36.838738,112.713881,74.739654,38.830324,90.80914200000001,50.000274,31.380709000000003,59.526299,41.908456,20.983753,45.741611
2012-02-27,13.45,14.700111999999999,43.476468,30.000087,59.998647999999996,36.335364,111.866552,74.100532,39.087069,90.52524100000001,50.274765,31.353839,59.097478,42.054664,20.820391,45.54347
2012-02-28,13.83,14.758523,43.637805,30.14048,59.165068999999995,36.628997999999996,114.350098,74.260317,38.980828,90.309866,50.986724,31.680766,59.052806000000004,42.417968,21.155282,44.939129
2012-02-29,13.54,14.719582,43.179264,29.40342,57.488326,35.706143,111.739943,72.7283,38.538166,90.554608,49.592932,31.371753000000002,58.373831,42.475567,20.534509,44.146552
2012-03-01,13.65,14.680642,43.586859000000004,29.921115999999998,57.593722,35.999778000000006,112.957366,75.331786,38.803765999999996,90.711247,49.889113,31.559849,59.052806000000004,42.803426,20.934744,43.730447
2012-03-02,13.6,14.719582,43.688758,30.008864000000003,57.247637,35.261492,111.04843999999999,75.876921,38.573578999999995,92.081797,49.148658000000005,31.318009999999997,58.498911,43.055966999999995,20.975585,43.225181
2012-03-05,13.07,14.797464000000002,43.213229999999996,29.561360999999998,57.103439,33.935937,108.272718,75.190802,37.64399,90.554608,47.240904,31.707639,57.748463,42.927481,20.207787,43.403511
2012-03-06,12.14,14.661172,42.482963,28.517194,57.045756999999995,33.088586,105.652829,72.953878,36.572748,86.756212,45.864534,31.474756,55.416725,42.404677,19.080595000000002,43.036941999999996
2012-03-07,12.61,14.700111999999999,42.652793,29.061214,57.064983999999995,32.711056,106.451458,72.991474,36.696692999999996,87.216321,46.21298,31.922603999999996,56.390516000000005,42.643927000000005,18.819217000000002,43.413416999999995
2012-03-08,12.64,14.641701000000001,43.37457,29.71053,57.036145,33.138923999999996,108.749953,74.95583,36.873758,87.421911,47.754865,32.209227,57.882472,43.640798,19.023418,44.493303000000004
2012-03-09,12.75,14.875345000000001,43.731213000000004,29.886021000000003,57.401451,32.534872,109.480406,74.523484,37.404952,87.206537,47.624196000000005,32.545113,57.587653,43.614215,18.84372,45.563285
2012-03-12,12.74,14.875345000000001,43.476468,29.491166999999997,56.940008999999996,32.098612,108.477244,74.100532,37.466924,85.826188,46.944722,31.944998,57.176697,43.34838,18.361804,44.859869
2012-03-13,13.27,14.956351000000002,44.733211,30.359842999999998,57.709079,32.794951,107.73705600000001,74.56108,38.600138,87.872236,48.800212,32.643640000000005,57.659126,44.295476,19.292964,45.781240999999994
2012-03-14,13.01,14.857564000000002,44.716225,30.228227,57.507199,31.981159,103.889995,73.771573,38.874590000000005,86.765997,47.510953,31.85095,57.400043000000004,44.170972,19.09693,45.137274
2012-03-15,13.12,14.897078,45.480464000000005,30.710825,57.507199,32.174119,101.299323,74.532885,38.467341,87.167377,48.747943,31.627026,58.579312,44.726778,19.333804,45.563285
2012-03-16,12.67,14.916835999999998,45.327617,30.974059999999998,57.747533,32.350303000000004,98.844995,74.07233599999999,39.157893,86.961795,49.497108000000004,31.389664,58.50784,44.228778000000005,19.407317000000003,45.295789
2012-03-19,12.55,14.818048999999998,45.217226000000004,31.096902000000004,57.88211999999999,32.836898,99.312488,75.16260600000001,39.662528,88.009291,49.784579,31.434452,58.311294,44.117616999999996,19.423653,45.384954
2012-03-20,12.12,14.956351000000002,44.758684,30.974059999999998,58.151297,32.845290000000006,99.682582,74.335503,38.803765999999996,86.472311,48.042336999999996,31.340404,57.980745,43.797473,19.039753,44.889594
2012-03-21,12.37,14.936592999999998,44.673769,30.745924,57.834054,33.390612,100.70522,74.401302,38.582435,84.406686,47.554508,31.604633000000003,58.418503,43.437312,18.949906,44.701353999999995
2012-03-22,11.97,14.778534,44.342602,30.245776,57.699467000000006,32.157343,88.238807,73.658792,37.971559,82.390013,45.847111,31.035867,58.686521,42.850381,18.574174,43.770077
2012-03-23,12.07,14.916835999999998,44.690752,30.728374,57.939801,32.283184999999996,88.940044,73.724583,38.201745,83.00676,46.814056,31.331445000000002,60.294612,42.899291999999996,18.664023,43.750262
2012-03-26,12.14,14.956351000000002,45.217226000000004,31.307492,59.304898,32.61877,89.232228,75.237799,38.74179,83.153607,47.092815,31.649417,61.089725,42.881506,18.925401,43.879057
2012-03-27,12.11,15.015623000000001,45.276665,30.851217,59.064564000000004,32.509704,86.933734,75.021622,38.485048,83.222135,46.822765999999994,31.474756,60.428621,42.934861,18.982577,43.710633
2012-03-28,11.8,14.936592999999998,44.962481,30.153064,59.064564000000004,31.34355,84.69367199999999,74.391901,37.989531,81.371884,46.003913,31.103042,60.330348,42.290128,18.606847,42.353345000000004
2012-03-29,11.69,14.976107999999998,44.79265,30.206089000000002,59.324126,31.553290000000004,85.550736,74.16633,38.221666,81.49914799999999,47.423838,31.286661,60.794912,42.290128,18.80288,42.0165
2012-03-30,11.87,15.035379999999998,44.920025,30.612607,59.333741,31.914043,85.68709399999999,74.965231,38.346661,81.93968100000001,48.425629,30.928380999999998,61.491752000000005,42.410181,19.05609,42.333529999999996
2012-04-02,11.97,15.213196,45.336107,30.904241,59.91054200000001,32.81173,84.08009399999999,76.581835,38.828784999999996,83.212343,49.87169,31.165740000000003,62.939032999999995,41.94775,19.546174,42.789260999999996
2012-04-03,11.88,15.371255999999999,45.259682,30.091202000000003,59.775955,32.367083,81.430981,77.166712,38.230593,82.742435,48.948301,31.103042,62.197528000000005,44.139846999999996,19.170442,42.601026
2012-04-04,11.62,15.371255999999999,44.690752,29.693521,59.103018000000006,31.905652000000003,79.19091999999999,76.015814,37.587761,80.588706,47.179926,30.897032,61.053988000000004,43.441756,18.729368,42.105665
2012-04-05,11.97,15.549072,44.750194,29.534447999999998,59.122246,31.712691999999997,79.317536,74.54417,37.221703999999995,80.95092700000001,47.249617,30.968689,60.669839,43.117166999999995,18.713031,42.105665
2012-04-09,11.65,15.549072,44.11333,28.712577000000003,58.862683999999994,31.469392,86.583115,72.251809,36.712796999999995,79.688057,47.214771,30.489492,60.571566000000004,42.485772999999995,18.574174,41.630119
2012-04-10,11.54,15.430528,43.349094,28.014425,57.603331000000004,30.731109999999997,85.453343,70.204723,36.337814,78.395818,45.611908,29.795326,59.830054000000004,41.356376000000004,18.247452,40.857357
2012-04-11,11.74,15.512701000000002,43.688758,28.164659999999998,57.959028,30.276704,83.067197,71.808437,36.739584,79.599946,46.21298,29.961031,60.51795799999999,41.747662,18.304628,41.332903
2012-04-12,12.34,15.572828,44.503939,28.871646000000002,59.429873,32.062166999999995,87.76158000000001,73.902686,37.721685,82.39979699999999,48.913458,30.122257,62.17072099999999,42.138946999999995,19.480829999999997,41.719284
2012-04-13,12.15,15.572828,44.172771999999995,29.340028000000004,59.227993000000005,31.258284999999997,86.719466,72.704624,37.114567,81.61662700000001,47.807134000000005,29.844590000000004,61.786570999999995,41.756555999999996,19.480829999999997,41.243738
2012-04-16,12.0,15.572828,44.767178,29.693521,59.401033999999996,31.241360999999998,84.52810500000001,72.515955,37.212778,81.802625,47.868111999999996,29.795326,62.89436800000001,41.672073,19.010998,41.144664
2012-04-17,12.06,15.632956,45.3446,30.594932,60.150876000000004,31.952161,84.82028199999999,73.204603,37.784183,82.859914,48.957014,29.790846999999996,62.992641000000006,41.80102,19.463242,41.937244
2012-04-18,12.08,15.612913,45.234209,30.586096,60.035517000000006,32.400645000000004,84.92741600000001,72.412185,37.677045,81.626411,49.601642,29.522139000000003,61.330943000000005,42.018895,19.421368,40.966333
2012-04-19,12.07,15.472617000000001,44.673769,30.895402,59.85286,32.180633,84.995591,72.440485,35.793192,81.215246,49.166081,29.181777,62.027781999999995,42.232326,19.228744,40.639396999999995
2012-04-20,12.45,15.452575,44.682259,31.204711,59.814409999999995,31.791386,84.85924,72.78953,35.418206,82.086527,49.758444,29.508703999999998,62.429803,42.227878000000004,19.245494,40.797913
2012-04-23,11.91,15.432532,44.002942,30.718653999999997,59.641369,31.444447999999998,82.32700200000001,71.449956,34.74859,81.959264,47.650332,29.199688000000002,61.44708000000001,40.969534,19.010998,40.470973
2012-04-24,12.07,15.452575,44.733211,30.603771000000002,59.708662,31.300596999999996,82.648404,71.289587,34.730736,82.527068,47.955223,29.64306,61.831236,41.841037,19.036122,40.728562
2012-04-25,12.15,15.552787,45.684257,31.885188,60.266236,31.579839,85.91109499999999,73.119704,35.123576,83.300446,49.29675,30.408879,63.698416,42.645845,18.885374,41.382439
2012-04-26,12.16,15.753209,45.633311,30.79819,60.535413,31.943701,88.638126,72.572554,35.266428000000005,83.065496,49.166081,30.489492,64.454872,39.795673,19.077997,41.540954
2012-04-27,12.64,15.813335,45.616325,30.692142999999998,61.342936,32.265254,89.017961,73.431007,35.11465,82.448748,49.619064,30.588019,64.427399,39.564459,18.835125,41.966964000000004
2012-04-30,12.03,15.893504,45.395546,29.940969,61.227573,32.409105,86.8266,71.865036,35.007509000000006,81.49914799999999,48.843767,30.373051,64.134339,38.897493,18.592254,42.41279
2012-05-01,12.17,15.913547,45.607832,29.914455,61.85244,32.544495,85.07350799999999,72.006541,35.212857,82.066951,49.680043,29.858025,64.518979,38.857473,18.743001,42.610931
2012-05-02,12.11,15.813335,45.573865999999995,29.472587,61.535204,32.256791,84.070353,71.346186,34.811091,81.597043,48.669542,30.261089000000002,65.14173199999999,39.146493,18.709502,42.34344
2012-05-03,11.85,15.833378,45.225716,29.039558000000003,61.631337,31.199052000000002,79.755806,70.902813,34.445034,80.559338,47.049256,31.273226,64.628879,38.057112,18.634128,42.30381
2012-05-04,11.41,15.813335,44.911531,28.571178999999997,61.054531999999995,30.801345,79.492846,69.43117,33.775418,79.34541899999999,45.219903,30.453663,63.40169399999999,37.576898,18.039510999999997,40.986148
2012-05-07,11.81,15.913547,44.784161,28.535829,62.448471999999995,30.801345,78.811084,68.704787,33.525426,80.549547,45.333149,31.273226,62.916306999999996,37.714737,17.955762,41.085223
2012-05-08,11.26,15.933588,44.733211,28.376756,62.371563,30.141314,75.587351,69.808514,33.346861,81.724314,44.374914000000004,31.174699,62.824727,36.905484,17.503517000000002,40.500696999999995
2012-05-09,10.85,15.933588,44.232211,28.394431,62.150459999999995,30.065155999999998,75.675002,67.827463,33.266507,82.272534,44.139711,31.259790999999996,61.670802,36.834340000000005,17.168522,39.638767
2012-05-10,10.88,15.973673000000002,44.172771999999995,28.447453000000003,62.304269999999995,29.878997,76.037222,67.648223,33.079015999999996,81.93968100000001,44.40105,31.550890000000003,61.020576,36.665376,17.210396,39.618955
2012-05-11,10.79,15.874077999999999,44.155648,28.412107000000002,62.208138,29.396668,75.107196,68.34630600000001,32.936164,82.272534,43.599616999999995,31.461321,61.414376000000004,36.069554,16.741403,39.648676
2012-05-14,10.52,14.309028,43.530603,27.987911999999998,61.775539,29.024341999999997,73.11008000000001,67.450119,32.784387,80.36354,42.353913,31.277702,60.232977000000005,35.402588,16.180285,38.66786
2012-05-15,10.33,14.857812,42.939807,27.280924,61.775539,27.628128999999998,71.59266099999999,67.997268,31.954063,79.58037,40.568115,31.210528000000004,60.260456999999995,35.927268,15.929039000000001,38.013984
2012-05-16,10.27,14.959439000000001,42.682938,26.644633000000002,62.131229000000005,27.560432000000002,72.473743,67.374648,31.311231,77.37769,39.923487,30.892556,60.104764,35.460390000000004,15.560544,34.932839
2012-05-17,10.12,14.430979999999998,41.818149,25.972994,60.30469,27.221954999999998,74.940772,66.167151,31.061242,76.261666,39.069786,30.305873,59.445384,34.780085,15.016176000000002,33.585460999999995
2012-05-18,10.16,13.882197,41.073232,26.026019,60.448892,26.917327,74.84286800000001,65.931311,30.704112,75.126059,38.094131,30.180476000000002,58.355566,34.041973999999996,15.158548999999999,34.269058
2012-05-21,10.66,13.536666,41.843834,26.989290999999998,61.871671,27.551971999999996,77.956018,68.016132,31.338014,75.81134200000001,39.522769,30.520840999999997,59.811704000000006,35.024637,15.510295000000001,36.012726
2012-05-22,10.55,13.902522,41.595529,26.936265999999996,62.313885,27.188109999999998,76.017646,67.26145,31.596933,74.54847099999999,39.714417,30.158082,59.143165,34.210941,15.1083,34.873398
2012-05-23,10.32,13.719594,41.723962,26.971615999999997,62.285045999999994,27.695822999999997,78.024547,67.751993,32.043344,74.54847099999999,39.322412,30.355135999999998,58.749365000000004,34.989067999999996,15.367920999999999,34.249243
2012-05-24,10.32,14.044799,41.664028,27.881863,62.573443000000005,27.560432000000002,79.052477,69.751915,31.900492,73.47160699999999,38.965252,30.507744,58.602835,34.962387,15.259047,34.704974
2012-05-25,10.07,14.227727,41.441408,27.660929,61.862056,27.425041999999998,79.258061,69.393434,32.239765000000006,73.246441,38.285779,30.184578000000002,58.474619,35.193604,15.300922,35.4282
