Date,AMGN,AZN,BMY,BTI,BUD,CELG,JNJ,KO,MA,MO,NVO,PEP,PFE,PM,SNY,UL
2011-11-09,53.014743,18.38755,27.304840999999996,78.08283399999999,50.120712,32.154999,55.671496,29.560396,35.072225,22.348067999999998,20.413142999999998,55.393814,16.836927,59.160256000000004,28.278057,28.114571999999995
2011-11-10,53.42957,18.579639,27.613421000000002,78.234944,51.235299,32.154999,56.188517000000004,29.719157,35.334209,22.72643,20.515629,55.998627,17.228686,60.332921999999996,28.880451,28.429091999999997
2011-11-11,53.337388,19.029214,28.027798999999998,79.688435,52.867054,32.285,57.178737,30.041090999999998,36.319337,22.84981,20.692647,56.283244999999994,17.4028,60.876767,29.405390999999998,29.101815000000002
2011-11-14,52.84881600000001,18.775817,27.780934999999996,77.99833000000001,51.395799,32.509997999999996,56.880796999999994,29.895559000000002,36.036752,22.718206,20.798859,55.85631899999999,17.228686,60.51136999999999,29.043956,28.647509000000003
2011-11-15,52.42269,18.837123000000002,27.516438,79.460267,51.253132,32.705002,56.95089599999999,29.988169,36.43512,22.841585000000002,21.031779,57.368353000000006,17.298332000000002,60.77479399999999,28.975109999999997,28.603826
2011-11-16,51.885399,18.485638,27.190227,78.522258,51.074798,32.435001,56.43388100000001,29.551578000000003,35.421533000000004,22.619502,20.796997,57.893115,17.037159,60.859775,28.803,28.367936
2011-11-17,51.792765,18.412070999999997,27.005078,77.736359,50.94105,32.330002,56.030779,29.379587,35.263559,22.652404,20.713145,57.003682999999995,16.950101,61.250663,28.639490999999996,28.201937
2011-11-18,51.477802000000004,18.403897,27.163777000000003,77.508198,51.47605,31.52,55.951912,29.719157,35.364624,22.734655,21.009419,56.825798999999996,17.002336,62.108916,28.734153999999997,28.105833
2011-11-21,50.921988,18.064674,26.819932,75.987101,51.110465000000005,30.66,55.154477,29.084113000000002,34.518825,22.454995999999998,20.61066,56.167621999999994,16.506107,61.182681,28.389931,27.773843
2011-11-22,51.561175,17.876670999999998,26.899281,75.725137,51.886216,30.844998999999998,55.119427,29.092934999999997,34.788658,22.512574,20.467181,56.194304,16.453873,61.19118,28.157579,28.263092999999998
2011-11-23,50.894195,17.512923999999998,26.581884999999996,74.02658000000001,50.709214,30.215,54.321992,28.607833000000003,34.052754,22.306942000000003,19.980842000000003,55.500547999999995,16.062115,60.349914,27.718690999999996,27.275852
2011-11-25,50.625553000000004,17.382139000000002,26.590701,73.688558,50.23663,30.120001000000002,54.189325,28.5505,33.969349,22.413870000000003,19.885811,55.580597,16.062115,60.59634499999999,27.297015999999996,27.205958000000003
2011-11-28,51.783503,17.888932,27.428274,75.37021700000001,51.912969,31.025,55.162202,28.740130999999998,35.249823,22.701755,20.333018,56.025313,16.619283,62.108916,28.734153999999997,27.966046999999996
2011-11-29,52.005827000000004,18.203633,27.772119,76.460335,52.109134000000005,30.615,55.524820999999996,29.401999999999997,35.095776,22.989639999999998,20.426187,56.621230000000004,16.889160999999998,63.273089,28.975109999999997,28.542665999999997
2011-11-30,53.645483999999996,18.792165,28.847738,78.716623,53.500139000000004,31.540001,57.240626,29.863975,36.75107,23.59831,21.158488000000002,57.387896999999995,17.472445999999998,64.785659,30.128263,29.381388
2011-12-01,53.72885600000001,18.595988000000002,29.006435999999997,78.234944,53.330723,31.379998999999998,57.001825,29.686291999999998,37.380022,23.590085000000002,20.664698,57.468596,17.437624,64.31829599999999,30.179896999999997,28.953290000000003
2011-12-02,53.821491,18.473377,28.891820000000003,77.567352,53.419888,30.605,56.135082999999995,29.486396999999997,37.126872,23.368002,20.955382,57.638968000000006,17.315742,64.13134699999999,29.680773,28.533931
2011-12-05,53.265677000000004,18.571465,28.944721,77.62650500000001,53.678473,30.655001000000002,56.03779399999999,29.455303000000004,36.583283,23.211721,20.709419,57.746573,17.272214,64.471253,29.465633,28.787295
2011-12-06,53.62695600000001,18.734947000000002,29.200398,78.35325,53.232639,31.105,56.152772,29.619659999999996,36.432178,23.655887,21.171533,57.970744999999994,17.611738,64.224822,30.119658,28.970764000000003
2011-12-07,54.04381899999999,18.673641,29.561876,79.536325,53.651720999999995,31.325001,57.001825,29.66408,36.731446000000005,23.713463,21.460354000000002,58.203885,17.820676000000002,64.224822,30.635994,29.267811
2011-12-08,54.099402000000005,18.636858,29.367915000000004,79.460267,52.929471,30.645,56.409255,29.641871999999996,36.236916,23.466706,21.205073000000002,57.68380500000001,17.576916,63.358063,29.973365,28.892134000000002
2011-12-09,54.275408999999996,18.877992000000003,29.570695,79.612377,52.893803000000005,31.790001,57.072582,30.015003000000004,37.032675,23.672338,21.283334,58.454956,17.899028,64.224822,30.575754999999997,29.224128000000004
2011-12-12,52.950714000000005,18.624597,29.253299,79.037741,52.189384000000004,31.83,56.170457999999996,29.712943,36.430213,23.746365,20.977743,57.979713000000004,17.75103,63.859425,29.981969,28.830978
2011-12-13,53.200832,18.628685,29.561876,78.606762,51.538466,31.98,56.03779399999999,29.530820000000002,36.200613,23.845067999999998,20.944201,57.638968000000006,18.073144,64.165339,29.50866,28.472775
2011-12-14,53.376839000000004,18.452942,29.747026,79.037741,51.172882,31.514999,55.878595999999995,29.433094,35.433308000000004,23.63121,20.606932999999998,57.369963,18.160201,63.61299399999999,29.069771999999997,28.289306
2011-12-15,54.303197999999995,18.595988000000002,30.214302000000004,78.750426,51.779216999999996,31.549999,56.603832,29.712943,35.2459,23.943772,20.88271,58.150079000000005,18.403961,64.513737,29.92173,28.350462
2011-12-16,55.62789300000001,18.493812,30.17022,77.76171,51.681133,31.844998999999998,56.869165,29.957258000000003,35.535354,23.968446,20.782089000000003,58.02454399999999,18.308199,64.241814,29.92173,27.974784999999997
2011-12-19,55.73905500000001,18.567379000000003,30.214302000000004,77.52509599999999,52.17155,32.290001000000004,56.188147,29.926163,35.199782,24.132953,21.048548999999998,57.719674,18.403961,64.75166800000001,29.947545,28.332988
2011-12-20,56.656153,18.600074,30.884358000000002,78.65746999999999,52.768969999999996,33.215,57.063735,30.383695,36.68827,24.560667000000002,21.346689,58.759826000000004,18.682545,65.84187800000001,30.730656,28.691190999999996
2011-12-21,58.49034399999999,18.567379000000003,31.113590000000002,78.522258,52.626303,33.275002,57.452889,30.903415000000003,36.714763,24.930804000000002,21.322464,59.217138,18.874073000000003,67.112363,30.670416999999997,28.787295
2011-12-22,58.675617,18.743121,30.937259,78.78422900000001,53.250471999999995,33.544998,57.647466,30.734617999999998,36.427271000000005,24.864099,20.795132000000002,59.217138,18.830543,66.82907800000001,30.988823999999997,28.900871999999996
2011-12-23,58.999841,18.918864000000003,30.954891999999997,79.502522,53.526888,33.66,58.355016000000006,31.067773,37.104301,24.880776,21.311285,59.69238000000001,19.004659,67.60167,31.221176,29.128024
2011-12-27,59.676083,18.939298,31.06069,79.967297,54.133223,34.005001,58.390388,31.041118,36.770691,24.780718,21.145444,59.522006999999995,18.952425,67.670346,31.100697999999998,29.206653999999997
2011-12-28,59.287014,18.657294,30.910809999999998,80.110961,53.624972,33.400002,57.88626,30.876764,36.675514,24.780718,21.221843,59.100570999999995,18.743487,67.395648,30.713445,28.909608000000002
2011-12-29,59.97251800000001,18.747207999999997,31.095957000000002,80.02645,54.57905699999999,33.775002,58.266567,31.165499,37.116077000000004,24.839085999999998,21.357868,59.66548,18.900189,67.90212,31.376078000000003,29.337705
2011-12-30,59.481549,18.918864000000003,31.069508000000003,80.17856,54.382892000000005,33.799999,58.001241,31.081097999999997,36.581321,24.722351999999997,21.477124,59.495107999999995,18.839249,67.369896,31.444924,29.285284000000004
2012-01-03,59.388914,19.503308999999998,30.866725,81.04051700000001,54.721724,34.330002,58.266567,31.156613,36.144684999999996,23.813503,21.793896,59.539944999999996,19.126539,67.46431700000001,32.038711,29.722116999999997
2012-01-04,59.064686,19.401132999999998,30.572928000000005,80.617991,53.517972,33.959998999999996,57.912799,30.961160999999997,34.955462,23.680095,21.51439,59.844815000000004,18.952425,67.344137,31.410501,29.477491999999998
2012-01-05,59.666825,19.147736,30.412674,79.713785,53.45555600000001,34.255001,57.842042000000006,30.814576000000002,34.593245,24.038631,21.818118,59.378541000000006,18.804427,67.138115,30.747868,29.390123
2012-01-06,59.991049,19.196782000000002,30.466093,79.037741,52.537133999999995,33.610001000000004,57.337915,30.619124,33.661687,23.946912,21.704453,58.63429,18.778309,66.168087,30.911374,28.446565999999997
2012-01-09,59.472283,19.0333,30.190098,78.82647800000001,54.284808,34.115002000000004,57.426356999999996,30.619124,33.946357,23.763475,22.367811,58.939167000000005,18.995953,65.97923,30.799503,28.865925
2012-01-10,60.834033,19.110953,30.822211,79.206755,54.507725,35.130001,57.665151,30.801246999999996,34.241823,24.105335999999998,22.172158,58.876399,19.100423000000003,66.37410899999999,31.203965000000004,29.119289000000002
2012-01-11,61.510278,19.127301,30.359253999999996,77.043417,53.954888000000004,36.035,57.603241000000004,30.232663,33.519352000000005,24.04697,21.793896,58.293552000000005,19.065599,65.756036,30.84253,28.018468
2012-01-12,62.566328000000006,19.319392,30.377060999999998,77.643403,54.382892000000005,36.599998,57.69169,30.015003000000004,33.69899,24.04697,21.931785,57.943844999999996,19.143951,65.627269,30.765079999999998,28.062151
2012-01-13,62.62190699999999,19.086432000000002,30.092165,77.203979,53.161303000000004,36.314999,57.718222,29.757363,33.284746000000005,24.147026,21.659732,57.746573,19.013365,66.37410899999999,30.395038,27.520478999999998
2012-01-17,63.057297,19.421568,30.020941999999998,76.933562,54.159975,36.555,57.594402,29.917277000000002,33.961081,24.096998000000003,22.144207,57.970744999999994,19.100423000000003,65.15513399999999,30.782290999999997,27.607846000000002
2012-01-18,64.122612,19.699486,30.029844,77.009614,55.247809,36.369999,57.735907999999995,30.023885999999997,34.590298,24.147026,22.490793,58.150079000000005,19.126539,62.88887,31.281415000000003,27.957311999999998
2012-01-19,64.048502,19.421568,29.121737,75.919496,55.684728,36.105,57.656312,29.961696999999997,34.641344000000004,23.855195000000002,22.626818,59.100570999999995,19.013365,63.335252000000004,31.135121,27.747632
2012-01-20,64.446837,19.368436,29.068321,77.06876700000001,55.381561,36.919998,57.727062,30.245989,33.439842999999996,23.930236999999998,22.194519,59.43234,19.065599,63.97049200000001,31.040459000000002,27.983521000000003
2012-01-23,62.788652,19.503308999999998,28.908065999999998,77.457497,54.516641,36.715,57.48826700000001,30.441440999999998,33.282779999999995,23.855195000000002,21.959734,59.270936999999996,18.900189,64.262362,30.988823999999997,28.079624
2012-01-24,63.168463,19.478786,28.712199,77.744812,54.784141000000005,37.009997999999996,57.48826700000001,30.161592,33.63813,23.580039000000003,21.983959,59.360604,18.856661,63.652875,31.229784000000002,27.992259000000004
2012-01-25,64.11334699999999,19.519656,29.112834999999997,78.17579,55.435058999999995,36.895,57.682843999999996,30.397021000000002,34.235933,23.905223,22.181475,59.808946999999996,18.908895,65.936306,31.530979,28.359196999999998
2012-01-26,63.066563,19.576876000000002,28.916968,78.758872,55.18539200000001,36.330002,58.10736899999999,30.210455,34.143663000000004,23.896884,22.365948,59.647543000000006,18.830543,65.56717900000001,31.797753999999998,28.429091999999997
2012-01-27,63.307411,19.478786,28.747812,78.234944,54.882225,36.685001,57.983548,29.957258000000003,34.237899,23.463305,21.81253,59.010897,18.699957,64.77742099999999,31.806358000000003,28.498984000000004
2012-01-30,63.298153000000006,19.560527,28.712199,78.50536,54.489892000000005,36.360001000000004,58.116215000000004,29.966140000000003,34.550051,23.671756,21.652279999999998,58.652228,18.787015,64.296701,31.857993,28.446565999999997
2012-01-31,62.927606999999995,19.679051,28.703297999999997,77.92227199999999,54.213473,36.345001,58.29310600000001,29.997234999999996,34.903434000000004,23.680095,22.207562,58.885360999999996,18.630311,64.1851,31.952656,28.298040999999998
2012-02-01,64.696951,19.854794000000002,28.872453999999998,79.730683,55.943313,36.959998999999996,58.098529000000006,30.13938,35.104668,23.705109,22.496382999999998,59.522006999999995,18.744663,65.026368,31.728908,28.857187
2012-02-02,64.493157,19.29487,28.765618,79.570128,56.184061,37.080002,58.01008,30.130498,37.455647,23.796828,23.394525,59.539944999999996,18.56874,65.103624,31.582614000000003,27.826262
2012-02-03,64.17819200000001,19.413394,28.721101,81.184174,57.566146999999994,36.605,58.05430500000001,30.241549,38.314564000000004,24.04697,24.113782,59.773084999999995,18.647906,65.773208,31.60843,28.158254
2012-02-06,64.029978,19.376610999999997,28.605364,81.75881,57.111401,36.764998999999996,57.656312,30.219338,38.411743,23.880208,24.123099,59.647543000000006,18.428001000000002,65.970644,31.591217999999998,28.009733
2012-02-07,64.076291,19.454264000000002,28.623170000000002,82.781323,57.797982999999995,36.705002,57.718222,30.450327,38.568802000000005,24.030293,25.062234,59.862752,18.515962,66.61447,32.305486,28.455301000000002
2012-02-08,63.04803199999999,19.540092,28.56085,82.401052,57.468063,36.43,57.70053000000001,30.352601,38.765126,24.04697,25.194533,59.844815000000004,18.480778,66.85483,31.96126,28.140781
2012-02-09,61.917871999999996,19.409308,28.480721000000003,83.093994,58.181401,36.0,57.390979,30.192686,38.911386,24.43052,25.159129,57.63,18.595128,68.72621600000001,32.193612,28.481509999999997
2012-02-10,62.39958299999999,19.274435,28.400594,83.110893,57.307562,35.869999,57.134492,30.179361,38.885863,24.355477,25.062234,57.343064,18.515962,69.052425,32.038711,28.332988
2012-02-13,63.51718,19.470612,28.480721000000003,83.57567399999999,57.940653000000005,36.580002,57.205248,30.401464,38.935928000000004,24.372154000000002,25.544845000000002,57.109924,18.735866,70.056791,32.331302,28.647509000000003
2012-02-14,63.181899,19.450177,28.356078999999998,83.744682,57.699899,37.07,57.143338,30.605797999999997,38.827949,24.405507,25.341739999999998,56.957489,18.762255,70.09112900000001,31.901021000000004,28.630034999999996
2012-02-15,63.237784,19.271188000000002,28.373886,83.220754,57.271901,37.299999,57.178716,30.383695,38.573710999999996,24.38883,25.734907999999997,56.553979000000005,18.56874,70.005287,31.789146999999996,28.424609999999998
2012-02-16,64.159805,19.215785999999998,28.525237,84.29396700000001,58.288403,37.75,57.417511,30.588029,38.592359,24.630635,25.757269,56.249106000000005,18.762255,70.340076,31.935444,28.997684999999997
2012-02-17,63.126020999999994,19.254141,29.486759999999997,83.778485,58.288403,37.330002,57.479420999999995,30.67243,38.87212,24.722351999999997,25.729318,56.204271999999996,18.639109,70.168385,31.995683000000003,28.874253000000003
2012-02-21,62.110867000000006,19.122029,28.774520000000003,83.364411,58.395399,37.014998999999996,57.523644999999995,30.570261,39.220597999999995,24.697339000000003,25.760995,56.616747,18.665497,70.623354,32.090345,28.944786999999998
2012-02-22,62.203998999999996,19.024010999999998,28.694392999999998,83.40666,58.627235,37.32,57.48826700000001,30.76127,39.935214,24.722351999999997,25.904475,56.580879,18.788645000000002,70.640527,31.806358000000003,28.900702000000003
2012-02-23,62.71623,19.283972,28.801228000000002,83.423564,58.850152,37.455002,57.576708999999994,30.730175,39.863558000000005,24.764044000000002,26.621869,56.60778199999999,18.498371,70.53751199999999,32.486203,29.156383
2012-02-24,63.079457999999995,19.364943,29.023803000000004,84.412274,59.073069999999994,37.445,57.514254,30.650218,40.797078000000006,25.005846,26.728081,56.769185,18.630313,71.26718000000001,32.55505,28.794904
2012-02-27,62.809369,19.22857,29.068321,84.64044200000001,58.841234,37.040001000000004,57.505329,30.574703999999997,41.365434,25.039199,26.49516,56.778151,18.700682,71.335856,32.279666999999996,28.671473
2012-02-28,63.470618,19.211525,28.890259999999998,85.299581,59.60807,36.880001,58.156673,30.583585999999997,41.617709999999995,25.030860999999998,26.940504999999998,56.778151,18.665497,71.988268,32.331302,28.742003000000004
2012-02-29,63.340231,19.130553,28.640974,85.586896,59.964739,36.66,58.067448999999996,31.032235999999997,41.228008,25.097566,26.148575,56.900195999999994,18.586331,71.69639699999999,31.866598,28.627390000000002
2012-03-01,62.949064,19.279711,29.059416,86.938978,61.00799,36.959998999999996,57.844388,30.916741,41.270216999999995,25.030860999999998,26.592055,56.547622,18.902994,72.30589,32.77019,29.13875
2012-03-02,63.079457999999995,19.130553,29.014902000000003,86.093926,59.63481899999999,36.865002000000004,57.790848,30.730175,40.519279,24.980832,26.357273,56.520502,18.832625,72.580589,32.55505,28.477507
2012-03-05,62.61379,19.322326999999998,29.308699,86.27138599999999,59.964739,36.535,57.915769,30.752387,40.994384000000004,25.230975,26.325595,56.764593000000005,18.911791,73.327422,32.718555,28.803719
2012-03-06,61.971165,18.827976,28.783425,84.860151,58.74315,36.139998999999996,57.416106000000006,30.543609999999997,40.08344,25.080889000000003,25.617517000000003,56.30353100000001,18.709479,72.159952,31.797753999999998,28.133662
2012-03-07,62.353009,19.01975,28.916968,85.782168,59.625907,36.279999,57.371497999999995,30.556935,40.417190000000005,25.097566,25.969693,56.610904000000005,18.797441,72.168538,32.021499,28.477507
2012-03-08,63.144651,19.104983999999998,29.184058,86.95643100000001,62.024492,37.119999,57.862230000000004,30.770152000000003,40.959046,25.397735,26.200749,56.909239,18.876604999999998,72.640679,32.830428999999995,28.803719
2012-03-09,63.340231,19.156123,29.299798,87.09559899999999,62.024492,37.59,57.764081999999995,30.876764,41.180890000000005,25.397735,26.360999,57.090047,18.894198,72.63209300000001,32.77019,28.742003000000004
2012-03-12,63.358855000000005,19.275449,29.424439000000003,87.434831,63.210413,37.205002,58.085291000000005,31.161056,41.214265000000005,25.38106,26.465346999999998,57.804235,18.946976,72.57200300000001,32.864849,29.085852000000003
2012-03-13,64.178436,19.411822,29.753849,88.574306,63.923751,38.07,58.290510999999995,31.434006,41.544088,25.440223,26.579012,58.165848,19.360395999999998,73.576369,33.260709999999996,29.315082
2012-03-14,63.573066000000004,19.151861,29.869590000000002,88.278562,63.691915,38.005001,58.067448999999996,31.420583,41.367396,25.313444,26.252923,57.912718999999996,19.290027,73.353174,33.140228,29.050584999999998
2012-03-15,63.573066000000004,19.066629000000002,29.584694,88.417737,63.665166000000006,38.064999,58.058525,31.469803999999996,41.183837,25.38106,26.377769,58.012163,19.272434,73.739474,33.415611,29.13875
2012-03-16,62.753484,19.224308999999998,29.540179,88.896137,64.50333,37.799999,58.10314,31.393735999999997,41.244694,25.38106,26.513794,58.283378000000006,19.298823000000002,73.662211,33.47585,29.209284000000004
2012-03-19,63.377486,19.339374,29.513471000000003,89.044013,64.547917,37.764998999999996,58.183439,31.501126,41.727651,25.448675,26.802615000000003,58.51843,19.246045000000002,74.11718,33.493059,29.350348999999998
2012-03-20,62.939756,19.467223,29.45115,88.226375,64.53899799999999,37.764998999999996,57.960377,31.586140999999998,41.127882,25.465577,26.811932000000002,59.015646999999994,19.175675,74.288871,33.355369,28.90952
2012-03-21,62.446149,19.35642,29.486759999999997,88.870044,64.610333,37.794998,57.78193100000001,31.823296999999997,41.025793,25.482481,26.964728000000004,59.087972,19.149288000000002,73.92833,33.286526,28.85662
2012-03-22,62.045673,19.30528,29.290896000000004,88.496018,64.753003,38.084998999999996,57.514254,31.957532,40.917814,25.474029,26.857978000000003,59.115092000000004,19.114102,74.546397,33.088597,28.77727
2012-03-23,62.082928,19.254141,29.344312,88.243768,64.33391800000001,38.415001000000004,57.594559,31.988853999999996,41.621638,25.693779,26.512891999999997,59.03373199999999,19.193268,74.537817,32.968119,28.847804999999997
2012-03-26,62.883871,19.454439,29.905202000000003,89.644188,65.519839,39.25,58.147748,32.172314,42.767188,25.913529,27.002081,59.467666,19.492338,75.67095,33.407004,29.244546999999997
2012-03-27,63.15396,19.292496,29.976425,88.99181899999999,64.993751,39.02,58.352968000000004,32.158891,42.274415999999995,25.871270000000003,26.575461999999998,59.675598,19.791408999999998,75.792186,33.389792,29.129934000000002
2012-03-28,63.032888,19.036796,29.976425,87.782762,64.50333,38.965,58.549264,32.512384000000004,41.966184999999996,25.795202,26.820058000000003,59.603274,19.712243,75.31589100000001,33.381188,28.838986
2012-03-29,62.69760600000001,18.964348,29.878494,88.278562,64.20016600000001,38.759997999999996,58.477881999999994,33.026959999999995,42.034898,25.854366,26.488243,59.684633999999996,19.721039,75.038772,33.036962,28.830171000000004
2012-03-30,63.302977,18.960088,30.04765,88.043712,64.842169,38.759997999999996,58.852624,33.116453,41.281015999999994,26.091019,26.300531,59.98296800000001,19.923351,76.73612800000001,33.346765000000005,29.13875
2012-04-02,63.433364000000005,19.296757,30.172292,90.48791899999999,65.466335,39.099998,59.075686,33.174622,42.410861,26.336123999999998,27.639163,60.33554300000001,19.870575,77.40294399999999,33.811469,29.738276000000003
2012-04-03,63.265723,19.207262,30.460075,89.792063,65.5555,40.145,58.781243,33.004589,42.996884,26.276961,28.300895,60.172815,19.826594,77.05655,33.217679,29.394431
2012-04-04,63.191214,18.908947,30.307190999999996,88.20898100000001,63.638417000000004,39.610001000000004,58.344044,32.87035,42.330892999999996,26.293865000000004,27.415425,59.973926,19.69465,77.498205,32.425964,29.041767
2012-04-05,63.349540000000005,18.836499,30.289203999999998,87.974125,63.174746,39.825001,58.299429,32.874825,43.206114,26.505162,27.663813,59.802163,19.65067,76.762107,31.952656,28.627390000000002
2012-04-09,62.418203000000005,18.772574,29.713638,87.913237,63.014244999999995,39.625,57.924687,32.60635,43.151106,26.336123999999998,27.493165,59.078929,19.39558,76.52829,31.857993,28.671473
2012-04-10,61.645198,18.729958,29.201024,86.356249,62.479245,39.599998,57.282268,32.226007,41.720888,26.158634,27.369921,58.626909999999995,19.342803,75.385173,31.160937,28.195377
2012-04-11,62.148120999999996,18.930254,29.308942,86.86945,63.388743999999996,39.259997999999996,57.219809999999995,32.270756,42.242487,26.378382000000002,27.38888,58.898123999999996,19.307619,75.792186,31.419105,28.301175
2012-04-12,62.32507,19.190215,29.272968,87.869743,64.458751,39.290001000000004,57.237658999999994,32.315501,42.629507000000004,26.462902000000003,27.620203999999998,59.10605,19.281229999999997,75.567032,31.685879999999997,28.371709000000003
2012-04-13,61.08639,18.845023,29.263977,86.765068,63.183664,39.16,56.693388,32.190213,43.266034999999995,26.615036,27.631579,58.816756999999996,19.219657,76.06930600000001,31.160937,28.204194
2012-04-16,61.710392000000006,19.058104999999998,29.614712,87.043412,64.271501,39.080002,57.085975,32.413942999999996,42.499844,26.522065,28.257285999999997,59.657514,19.334007,75.376511,31.453528000000002,28.715555
2012-04-17,62.725545,19.292496,30.0284,87.652287,64.59250300000001,39.584998999999996,57.300116,33.089604,43.066627000000004,26.716459999999998,28.69528,60.028172999999995,19.624281,75.731567,32.055921999999995,29.068219
2012-04-18,62.539281,19.339374,30.190278000000003,89.209275,65.858671,39.439999,56.44355600000001,33.188045,42.89669,26.758719,28.587203000000002,59.856403,19.747429,75.98270699999999,31.82357,29.218099
2012-04-19,62.52065,19.343635,30.514034999999996,89.94863199999999,65.270166,39.294998,56.23834,33.031434999999995,42.908478,26.860142,28.448789,59.802163,19.65067,75.12536999999999,31.668669,29.447331
2012-04-20,63.76864499999999,19.697353,30.783832,90.68798199999999,64.895667,39.549999,56.845068000000005,33.170146,43.264067,26.953112,28.797667999999998,60.236098,19.844185,76.043327,32.09895,29.711828000000004
2012-04-23,63.60100500000001,19.407560999999998,30.523027000000003,90.218275,64.146668,38.715,56.541704,32.973267,42.264096,26.843238,28.232637,59.829283,19.685854,75.289912,31.522375,29.509047
2012-04-24,63.91765600000001,19.526885999999998,30.550009000000003,88.748269,65.134852,38.674999,56.898604000000006,33.165673999999996,42.268023,26.792527000000003,28.198507,60.127618000000005,19.905758,74.62309,32.073134,29.570763
2012-04-25,65.37054599999999,19.565241,30.837791999999997,88.896137,65.45392199999999,38.955002,57.487487,33.528115,43.717888,26.784075,28.221259999999997,60.272259999999996,20.125663,75.896109,32.31409,29.703009
2012-04-26,65.92934699999999,18.47852,30.361148999999997,89.905138,66.22879300000001,36.459998999999996,57.773006,33.877133,44.594091,26.98692,28.632709000000002,60.001053000000006,20.283994,76.68417,32.477599,30.628751
2012-04-27,66.72098199999999,18.559491,29.965448,90.009519,66.219675,36.689999,57.853305000000006,34.288794,44.947717,27.155959000000003,27.407842,59.756958,20.301586999999998,77.775324,33.217679,30.284902000000002
2012-04-30,66.227375,18.70865,30.010413,89.522413,66.20144599999999,36.465,58.085291000000005,34.150083,44.426121,27.223573,27.876172999999998,59.66655600000001,20.143256,77.515528,32.856245,30.258453999999997
2012-05-01,65.836215,18.874854,30.145313,90.157388,66.739295,36.290001000000004,58.192363,34.423033000000004,44.782692,27.401062,27.730175,60.109533,20.037702,77.93986600000001,32.993935,30.355437
2012-05-02,66.283253,18.789621,30.118334,90.253069,66.474926,35.985001000000004,58.290510999999995,34.525951,44.345573,27.358803,27.915990999999998,60.416909999999994,19.932148,78.208323,33.123020000000004,30.487686
2012-05-03,66.04111,18.921733,30.127326,90.87934399999999,67.760306,35.700001,58.299429,34.651239000000004,43.459545,27.510937,28.323648,60.489235,19.879371,77.905225,33.140228,30.514134999999996
2012-05-04,64.97937900000001,18.70865,30.010413,89.722475,67.058359,34.904999,57.764081999999995,34.454355,43.190399,27.409515000000003,27.940640999999996,59.576154,19.685854,77.18644499999999,32.52923,30.055673
2012-05-07,64.83036899999999,18.734219,30.091352,89.905138,68.29815500000001,35.07,57.817620999999995,34.579643,42.839718,27.215121999999997,27.98425,60.227062,19.747429,76.450347,32.796368,30.328988
2012-05-08,65.845523,18.747004999999998,29.866521999999996,88.078506,66.365537,35.384997999999996,57.978226,34.516999,42.399653,27.265831,28.056301,60.136653,19.721039,75.96539,32.606846999999995,30.002772999999998
2012-05-09,64.83968399999999,18.512613,29.506794,87.339156,65.371873,35.209998999999996,57.353649,34.355914,41.534253,26.834785999999998,27.203065000000002,59.612316,19.943123,74.164112,32.417322,29.958271999999997
2012-05-10,65.277407,18.469997,29.848535,87.165187,65.23513,35.325001,57.612401,34.637815,41.548987,26.817882,27.396465999999997,60.380747,20.280689000000002,74.614434,32.300001,29.824766999999998
2012-05-11,65.92003199999999,18.516875,29.776590999999996,87.426137,65.590659,35.395,57.40718199999999,34.664662,41.492016,26.868594,27.663813,60.389790000000005,20.120789000000002,74.605773,32.417322,30.047272999999997
2012-05-14,65.714088,18.265438,29.596725,86.747674,65.171317,35.555,57.041364,34.396187,40.71011,26.784075,26.979328000000002,60.706202000000005,20.067489000000002,73.947612,31.695333,29.762465000000002
2012-05-15,66.16341800000001,18.06514,29.659678000000003,86.651993,64.56965500000001,35.599998,56.755844999999994,34.261948,40.713055,26.834785999999998,26.336557,61.339026000000004,19.809870999999998,73.367395,31.22604,29.477657
2012-05-16,66.44425,18.005477,29.695651,85.042811,63.904173,35.360001000000004,56.845068000000005,34.154559000000006,40.212088,26.927757,26.871251,62.152663000000004,20.111905,73.817711,30.946271000000003,29.005945
2012-05-17,66.032365,17.749778,29.452834000000003,84.086005,63.256928,34.535,56.702309,33.613133000000005,39.152196,26.741814,26.679746999999995,62.17074,20.040838,72.91707199999999,30.837970000000002,28.649933
2012-05-18,64.731189,17.668806,29.425855,83.23358,62.29061899999999,34.049999,56.523858999999995,33.134352,38.757314,26.775623,26.825745,61.583121,20.049722,73.003677,30.85602,28.543131
2012-05-21,64.89032399999999,17.988429999999997,29.416859999999996,83.912042,62.646148,34.709998999999996,56.630931000000004,33.340183,40.330943,26.919304999999998,27.506438,61.456556000000006,20.023073,73.384712,31.388488,28.783438
2012-05-22,64.506528,17.736992,29.524781,83.616298,62.57321700000001,34.825001,56.675543000000005,33.196996,40.611882,26.843238,27.40405,61.546958,19.872056,73.661831,31.514834999999998,28.49863
2012-05-23,64.010389,17.498341,29.245990000000003,82.57251099999999,61.616018999999994,34.540001000000004,56.452481000000006,33.358082,40.970417,26.80943,26.82385,61.474633,19.623321,73.029656,30.774796999999996,28.418528000000002
2012-05-24,64.684381,17.54948,29.668673,83.190086,62.554988,34.955002,56.848891,33.810013,41.239567,27.265831,26.528060999999997,62.206903000000004,19.667737,73.904309,30.892121000000003,28.320624
